backend_name,timestamp,id0,id1,id2,id3,id4,rz0,rz1,rz2,rz3,rz4,sx0,sx1,sx2,sx3,sx4,x0,x1,x2,x3,x4,cx4_3,cx3_4,cx2_3,cx3_2,cx1_2,cx2_1,cx0_1,cx1_0,T1_q0,T2_q0,frequency_q0,readout_error_q0,prob_meas0_prep1_q0,prob_meas1_prep0_q0,T1_q1,T2_q1,frequency_q1,readout_error_q1,prob_meas0_prep1_q1,prob_meas1_prep0_q1,T1_q2,T2_q2,frequency_q2,readout_error_q2,prob_meas0_prep1_q2,prob_meas1_prep0_q2,T1_q3,T2_q3,frequency_q3,readout_error_q3,prob_meas0_prep1_q3,prob_meas1_prep0_q3,T1_q4,T2_q4,frequency_q4,readout_error_q4,prob_meas0_prep1_q4,prob_meas1_prep0_q4
ibmq_manila,2021-08-20 23:20:06-04:00,0.000166800679911,0.000192679476574,0.000227974365013,0.000191612013076,0.000698815207056,0,0,0,0,0,0.000166800679911,0.000192679476574,0.000227974365013,0.000191612013076,0.000698815207056,0.000166800679911,0.000192679476574,0.000227974365013,0.000191612013076,0.000698815207056,0.007079073536106,0.007079073536106,0.006640108955427,0.006640108955427,0.011723101109942,0.011723101109942,0.006982389115501,0.006982389115501,145.251689101428,101.769393676026,4.96278673033753,0.0202,0.0316,0.0088,175.038827633618,84.8109431157167,4.83841380066385,0.0202,0.0226,0.0178,156.057751755917,23.5790702317093,5.03692902039711,0.0152,0.0248,0.0056,139.157514636956,62.1801568161674,4.95129762019014,0.0229,0.0282,0.0176,151.955731820736,45.3434557377116,5.06635773659232,0.0266,0.0398,0.0134
ibmq_manila,2021-08-21 23:01:08-04:00,0.00020349527611,0.000271927850064,0.000225105239532,0.000217983148099,0.000742157796279,0,0,0,0,0,0.00020349527611,0.000271927850064,0.000225105239532,0.000217983148099,0.000742157796279,0.00020349527611,0.000271927850064,0.000225105239532,0.000217983148099,0.000742157796279,0.007262330662565,0.007262330662565,0.006436791565111,0.006436791565111,0.00910335147571,0.00910335147571,0.007234913479684,0.007234913479684,210.250336353112,114.298612007487,4.96278399780873,0.0214,0.0324,0.0104,253.826924789742,69.9446533782655,4.83841731747512,0.03,0.0342,0.0258,189.665467423423,24.5631570739868,5.03693584660509,0.0183,0.0272,0.0094,122.700089557147,56.7541542360672,4.95130052785691,0.0255,0.0418,0.0092,108.458366087027,43.3740941533958,5.06634953535299,0.0369,0.0606,0.0132
ibmq_manila,2021-08-22 23:40:06-04:00,0.000183414575403,0.000211945372254,0.000277619998376,0.000212946251728,0.000371340078373,0,0,0,0,0,0.000183414575403,0.000211945372254,0.000277619998376,0.000212946251728,0.000371340078373,0.000183414575403,0.000211945372254,0.000277619998376,0.000212946251728,0.000371340078373,0.007740327039775,0.007740327039775,0.007068962277612,0.007068962277612,0.009960363496611,0.009960363496611,0.006181744555065,0.006181744555065,135.497397236086,113.170481266803,4.96278100775408,0.0214,0.0334,0.0094,313.087837351341,88.0736380311983,4.83841557822651,0.0252,0.0346,0.0158,161.75890951026,26.5210479924095,5.03693900670344,0.0245,0.0416,0.0074,79.6083328884582,63.9590057901233,4.95129544068394,0.0251,0.0346,0.0156,148.170184227918,41.921170463312,5.06634882404614,0.0262,0.0406,0.0118
ibmq_manila,2021-08-23 23:20:06-04:00,0.000221408629135,0.000197432509346,0.000234330577714,0.000170174218519,0.000336093078801,0,0,0,0,0,0.000221408629135,0.000197432509346,0.000234330577714,0.000170174218519,0.000336093078801,0.000221408629135,0.000197432509346,0.000234330577714,0.000170174218519,0.000336093078801,0.006718528686745,0.006718528686745,0.006715690459833,0.006715690459833,0.00932384762138,0.00932384762138,0.005619507991485,0.005619507991485,170.334474827322,82.4808816885121,4.96278219565396,0.0186,0.027,0.0102,248.826791672119,90.4616095002091,4.838410345773,0.0255,0.0284,0.0226,166.445730100924,25.1627076385697,5.0369400377548,0.0188,0.0308,0.0068,158.724297911637,69.5190414740599,4.95129728096414,0.0184,0.0288,0.008,127.543720591934,40.9151425408761,5.06635611182864,0.0213,0.0354,0.0072
ibmq_manila,2021-08-24 23:01:05-04:00,0.000250249759361,0.000213530939393,0.000244689359203,0.000216231693053,0.00037720162021,0,0,0,0,0,0.000250249759361,0.000213530939393,0.000244689359203,0.000216231693053,0.00037720162021,0.000250249759361,0.000213530939393,0.000244689359203,0.000216231693053,0.00037720162021,0.010319645981298,0.010319645981298,0.007684288443122,0.007684288443122,0.009696665816913,0.009696665816913,0.007282216130433,0.007282216130433,185.114810208138,113.098193202449,4.96278286773978,0.0293,0.044,0.0146,274.976796067184,96.6781069326391,4.83842458564183,0.031,0.0394,0.0226,128.033720924535,25.9384683307231,5.03693556471679,0.0195,0.031,0.008,210.611284003928,57.2574686209039,4.95129484222664,0.0211,0.0294,0.0128,145.086110043066,40.9975065765652,5.06635899594118,0.0327,0.0514,0.014
ibmq_manila,2021-08-25 23:40:10-04:00,0.00024911400224,0.000177330448572,0.000417098092817,0.000201688131576,0.000385535673907,0,0,0,0,0,0.00024911400224,0.000177330448572,0.000417098092817,0.000201688131576,0.000385535673907,0.00024911400224,0.000177330448572,0.000417098092817,0.000201688131576,0.000385535673907,0.008800304976257,0.008800304976257,0.006611686076534,0.006611686076534,0.009072177216004,0.009072177216004,0.006489648863963,0.006489648863963,140.499325926914,96.3858802503445,4.9627723677443,0.0262,0.0422,0.0102,173.823505733092,94.7984846334152,4.83841774096412,0.023,0.0264,0.0196,190.464488308017,24.0218126954811,5.03693615121812,0.0153,0.0246,0.006,138.791073114871,53.3463793043739,4.95130583821568,0.0206,0.027,0.0142,142.671833309335,41.5101870292441,5.06635719026353,0.0209,0.0324,0.0094
ibmq_manila,2021-08-26 23:17:10-04:00,0.000225404355199,0.000207732730179,0.000236571021144,0.000211024462102,0.000473742145517,0,0,0,0,0,0.000225404355199,0.000207732730179,0.000236571021144,0.000211024462102,0.000473742145517,0.000225404355199,0.000207732730179,0.000236571021144,0.000211024462102,0.000473742145517,0.00815273435003,0.00815273435003,0.007476127093301,0.007476127093301,0.008521759812727,0.008521759812727,0.006742558774503,0.006742558774503,143.785243553573,83.3485874980309,4.9627702697791,0.0264,0.0414,0.0114,133.105211509972,82.9860407427796,4.8384307024919,0.0238,0.0386,0.009,137.980315830074,23.2808960104774,5.03693668244508,0.0174,0.0266,0.0082,157.751257792739,69.4479826669536,4.95129687682907,0.0251,0.0346,0.0156,118.660598878078,45.3736364082906,5.06635714545877,0.0226,0.0366,0.0086
ibmq_manila,2021-08-27 23:57:58-04:00,0.000253957346275,0.000177677499777,0.00033938633436,0.000227077983188,0.000460656326687,0,0,0,0,0,0.000253957346275,0.000177677499777,0.00033938633436,0.000227077983188,0.000460656326687,0.000253957346275,0.000177677499777,0.00033938633436,0.000227077983188,0.000460656326687,0.01304532324844,0.01304532324844,0.008683910565459,0.008683910565459,0.009863004223459,0.009863004223459,0.007113686515968,0.007113686515968,134.983951174416,96.2149382802749,4.96277267717114,0.0332,0.048,0.0184,184.101178187323,92.6765314392591,4.83842480397012,0.0186,0.0228,0.0144,181.876762525703,22.4264104337899,5.03693118135128,0.021,0.0316,0.0104,154.532343885767,67.6142534274039,4.95130475398805,0.0275,0.0374,0.0176,161.57514615755,43.2810586730633,5.06635505153439,0.0208,0.0306,0.011
ibmq_manila,2021-08-28 23:30:14-04:00,0.000378679085479,0.000171058408545,0.000236375894776,0.000201503359239,0.000274319238898,0,0,0,0,0,0.000378679085479,0.000171058408545,0.000236375894776,0.000201503359239,0.000274319238898,0.000378679085479,0.000171058408545,0.000236375894776,0.000201503359239,0.000274319238898,0.011001728933427,0.011001728933427,0.006693946756187,0.006693946756187,0.008426753263738,0.008426753263738,0.006436746452189,0.006436746452189,174.494290019366,91.3463703111698,4.96276740300477,0.0415,0.0644,0.0186,225.085998285662,96.5622558986123,4.83840261608464,0.0206,0.0286,0.0126,156.988780787358,25.4838799149909,5.0369346787194,0.0185,0.0278,0.0092,167.221320520215,58.7585463338062,4.95129843771771,0.0213,0.0318,0.0108,117.407117088193,46.6675681272995,5.06635568435508,0.0208,0.0308,0.0108
ibmq_manila,2021-08-29 23:40:06-04:00,0.000224367895981,0.000169409129542,0.000341406204867,0.000170894183113,0.000361667295345,0,0,0,0,0,0.000224367895981,0.000169409129542,0.000341406204867,0.000170894183113,0.000361667295345,0.000224367895981,0.000169409129542,0.000341406204867,0.000170894183113,0.000361667295345,0.006538211275753,0.006538211275753,0.007705918920813,0.007705918920813,0.010068970430094,0.010068970430094,0.005894561912415,0.005894561912415,167.773752958603,111.462126832878,4.96276848938146,0.0208,0.0322,0.0094,202.035670334873,90.8342181945389,4.83840472223946,0.0252,0.0334,0.017,149.493363736141,20.4105435386851,5.0369353014363,0.0339,0.0414,0.0264,222.620750632541,66.8655058934298,4.95129846067372,0.0191,0.03,0.0082,158.625337670332,41.3420753952657,5.06636184076435,0.0215,0.0334,0.0096
ibmq_manila,2021-08-30 23:01:47-04:00,0.000205344901324,0.000181990209519,0.000238776893751,0.000191423771236,0.000321955812845,0,0,0,0,0,0.000205344901324,0.000181990209519,0.000238776893751,0.000191423771236,0.000321955812845,0.000205344901324,0.000181990209519,0.000238776893751,0.000191423771236,0.000321955812845,0.006330495988334,0.006330495988334,0.00724737128604,0.00724737128604,0.008357749774208,0.008357749774208,0.009089690198968,0.009089690198968,114.520421359192,95.9858084772615,4.96276999938366,0.0244,0.032,0.0168,209.324148960793,106.170247707146,4.83841094452686,0.0215,0.0296,0.0134,141.695535799437,24.769625600207,5.03693765908987,0.0159,0.0226,0.0092,115.589579673072,62.5742941337294,4.95130036686322,0.0217,0.0302,0.0132,141.948820085034,44.5931117788309,5.06636281075902,0.0235,0.033,0.014
ibmq_manila,2021-08-31 23:11:03-04:00,0.000204847283859,0.000206106072266,0.000215540395285,0.000181457437145,0.000355001562444,0,0,0,0,0,0.000204847283859,0.000206106072266,0.000215540395285,0.000181457437145,0.000355001562444,0.000204847283859,0.000206106072266,0.000215540395285,0.000181457437145,0.000355001562444,0.006747400850205,0.006747400850205,0.006806915886253,0.006806915886253,0.008442804339967,0.008442804339967,0.006339024080224,0.006339024080224,166.77271660191,95.3628874540086,4.96277106642008,0.023,0.0372,0.0088,213.040927283717,85.7868854059214,4.83841570377435,0.0211,0.0266,0.0156,141.884915567548,24.1897339522233,5.03693456899139,0.0167,0.0282,0.0052,145.934139904635,60.3565762205063,4.9512920292832,0.0241,0.0352,0.013,144.938253300101,46.5799824647597,5.06635809133072,0.0196,0.0318,0.0074
ibmq_manila,2021-09-01 23:34:08-04:00,0.000296630933218,0.000224074554342,0.00021595845841,0.000254551701995,0.000378520354232,0,0,0,0,0,0.000296630933218,0.000224074554342,0.00021595845841,0.000254551701995,0.000378520354232,0.000296630933218,0.000224074554342,0.00021595845841,0.000254551701995,0.000378520354232,0.006802600325606,0.006802600325606,0.006895196173573,0.006895196173573,0.008311753010303,0.008311753010303,0.006068868742716,0.006068868742716,171.547035377198,115.88189238525,4.96276078382018,0.0432,0.07,0.0164,208.466596044818,83.8679659139106,4.83841012428384,0.0213,0.0308,0.0118,160.394210925256,25.7105358433762,5.0369376181611,0.019,0.03,0.008,127.688020624878,48.4577093431424,4.95130881779247,0.0216,0.031,0.0122,162.447003620826,39.364477326531,5.06635547649307,0.023,0.037,0.009
ibmq_manila,2021-09-02 23:10:12-04:00,0.000212515173178,0.000228143732385,0.000240385374866,0.000322258990026,0.000369369049112,0,0,0,0,0,0.000212515173178,0.000228143732385,0.000240385374866,0.000322258990026,0.000369369049112,0.000212515173178,0.000228143732385,0.000240385374866,0.000322258990026,0.000369369049112,0.008129685528746,0.008129685528746,0.008579521536089,0.008579521536089,0.00913211696302,0.00913211696302,0.005753111139385,0.005753111139385,155.251905556974,73.8129165643846,4.96275784549149,0.0221,0.034,0.0102,203.893299442354,87.7148288828827,4.83838516684757,0.0688,0.0382,0.0994,152.207978768677,26.3592884859013,5.03693519063977,0.0163,0.026,0.0066,106.715368527187,60.6388231538025,4.95129835440567,0.0195,0.0302,0.0088,109.791733310073,41.2005055943573,5.06635972835578,0.0221,0.0358,0.0084
ibmq_manila,2021-09-03 23:50:07-04:00,0.000388897538643,0.000226773892092,0.000520693709089,0.000171537994915,0.000309744617101,0,0,0,0,0,0.000388897538643,0.000226773892092,0.000520693709089,0.000171537994915,0.000309744617101,0.000388897538643,0.000226773892092,0.000520693709089,0.000171537994915,0.000309744617101,0.008555799301928,0.008555799301928,0.007627781419837,0.007627781419837,0.010890042233813,0.010890042233813,0.00620102979965,0.00620102979965,121.969061475851,28.3635125006092,4.96276302385316,0.0381,0.0594,0.0168,205.823678924552,89.2205470794168,4.83841661339716,0.0252,0.0344,0.016,148.38485751853,25.502206193548,5.03693015314598,0.0239,0.036,0.0118,153.243445582882,64.4705549508758,4.95129845126433,0.0234,0.0366,0.0102,81.67028088317,44.0715499989218,5.06635827608347,0.0205,0.0354,0.0056
ibmq_manila,2021-09-04 23:27:12-04:00,0.000247855722278,0.000213438564177,0.000227725448904,0.000269424205174,0.000407906435785,0,0,0,0,0,0.000247855722278,0.000213438564177,0.000227725448904,0.000269424205174,0.000407906435785,0.000247855722278,0.000213438564177,0.000227725448904,0.000269424205174,0.000407906435785,0.009480169179202,0.009480169179202,0.007330223028184,0.007330223028184,0.00987481272841,0.00987481272841,0.007025510999,0.007025510999,126.444946183718,107.668266574499,4.96276572441455,0.0382,0.0616,0.0148,235.504454008969,83.8469109157979,4.83840861741196,0.0211,0.0276,0.0146,180.778606454028,25.9208776039788,5.03693437132132,0.0153,0.0226,0.008,166.615408081465,56.2240354372547,4.95129774624341,0.0291,0.0398,0.0184,100.528258457597,38.5343302205735,5.06635731205051,0.028,0.0454,0.0106
ibmq_manila,2021-09-05 23:00:07-04:00,0.000302770533815,0.000231828271565,0.000389348176241,0.000225256470512,0.000524714091961,0,0,0,0,0,0.000302770533815,0.000231828271565,0.000389348176241,0.000225256470512,0.000524714091961,0.000302770533815,0.000231828271565,0.000389348176241,0.000225256470512,0.000524714091961,0.007883000024265,0.007883000024265,0.007572017437448,0.007572017437448,0.011636417058108,0.011636417058108,0.008968905218781,0.008968905218781,141.066692601317,70.8014306843496,4.96275910115621,0.026,0.0438,0.0082,173.607493040256,77.7350390250361,4.8384110363525,0.0202,0.0282,0.0122,155.083446937564,26.2574911842286,5.03693318784885,0.0476,0.0742,0.021,179.984680935761,58.9290193241542,4.95129629719044,0.0197,0.0292,0.0102,94.9487017891723,43.9410613832724,5.0663626079218,0.0706,0.1134,0.0278
ibmq_manila,2021-09-06 23:40:51-04:00,0.000261722157596,0.000244692041064,0.000238886650186,0.000383471019715,0.00041356980758,0,0,0,0,0,0.000261722157596,0.000244692041064,0.000238886650186,0.000383471019715,0.00041356980758,0.000261722157596,0.000244692041064,0.000238886650186,0.000383471019715,0.00041356980758,0.007880975569273,0.007880975569273,0.007659256913505,0.007659256913505,0.008840515287148,0.008840515287148,0.007006427358714,0.007006427358714,191.470624217559,96.0541899415594,4.96276401566575,0.0302,0.048,0.0124,173.607493040256,32.8192346268542,4.83841128140927,0.0194,0.0276,0.0112,120.304121512899,24.4698523527934,5.03693147968181,0.0189,0.0292,0.0086,159.377544449188,45.4272527334228,4.95129873348481,0.0312,0.0418,0.0206,138.676668864363,47.583143268706,5.06635654765883,0.0317,0.0544,0.009
ibmq_manila,2021-09-07 23:20:09-04:00,0.000248213522953,0.000203086894394,0.000209439489505,0.000215254932759,0.00063809139338,0,0,0,0,0,0.000248213522953,0.000203086894394,0.000209439489505,0.000215254932759,0.00063809139338,0.000248213522953,0.000203086894394,0.000209439489505,0.000215254932759,0.00063809139338,0.006969252608453,0.006969252608453,0.00594966270639,0.00594966270639,0.008661140055626,0.008661140055626,0.007179629232684,0.007179629232684,130.967796809161,90.4460572718847,4.96276765435337,0.0249,0.0332,0.0166,166.328990507815,74.2715814199256,4.83841613704187,0.0212,0.0278,0.0146,180.164046641733,26.5968368524438,5.03693515204542,0.0179,0.0272,0.0086,94.1635454121106,69.3526389741475,4.95129398029092,0.0167,0.0224,0.011,114.095572255045,39.9070270197731,5.06636148308536,0.081,0.1246,0.0374
ibmq_manila,2021-09-08 17:53:09-04:00,0.000374200300554,0.000208241336597,0.000266921229702,0.00035238859999,0.000406132741209,0,0,0,0,0,0.000374200300554,0.000208241336597,0.000266921229702,0.00035238859999,0.000406132741209,0.000374200300554,0.000208241336597,0.000266921229702,0.00035238859999,0.000406132741209,0.007402322044363,0.007402322044363,0.008800842101152,0.008800842101152,0.008952319299946,0.008952319299946,0.006871497718722,0.006871497718722,131.756924770569,88.3994942614922,4.96276524643166,0.0281,0.0392,0.017,216.578561645742,86.9125233401767,4.83841576442149,0.0177,0.0256,0.0098,115.740584506284,24.135053212355,5.03693322082176,0.0188,0.025,0.0126,131.142423558774,57.2026011626298,4.9513008868734,0.0587,0.096,0.0214,151.836424616337,42.8471271755432,5.06635042413057,0.028,0.048,0.008
ibmq_manila,2021-09-09 23:50:14-04:00,0.000231039493623,0.000188050870035,0.000245775571399,0.000329643028648,0.000281649791424,0,0,0,0,0,0.000231039493623,0.000188050870035,0.000245775571399,0.000329643028648,0.000281649791424,0.000231039493623,0.000188050870035,0.000245775571399,0.000329643028648,0.000281649791424,0.006455962409508,0.006455962409508,0.007621169724089,0.007621169724089,0.008600326176851,0.008600326176851,0.006250437926029,0.006250437926029,154.882971290298,85.9875152986281,4.96276989349672,0.0305,0.047,0.014,234.735532700391,80.5068157230152,4.8384120111613,0.0575,0.046,0.069,171.144555711032,24.9835584698242,5.03693276246999,0.021,0.032,0.01,132.543292549447,47.6220155450906,4.95130584554189,0.03,0.043,0.017,130.726627776533,43.2952589570407,5.06635759217659,0.0265,0.04,0.013
ibmq_manila,2021-09-10 23:30:11-04:00,0.000224133166855,0.000278241941873,0.000230480809839,0.000201636685981,0.000414675044366,0,0,0,0,0,0.000224133166855,0.000278241941873,0.000230480809839,0.000201636685981,0.000414675044366,0.000224133166855,0.000278241941873,0.000230480809839,0.000201636685981,0.000414675044366,0.005680212137702,0.005680212137702,0.008733895225244,0.008733895225244,0.012499315877077,0.012499315877077,0.008612749161386,0.008612749161386,100.76772626219,99.9332425445651,4.96276910934174,0.0255,0.0424,0.0086,154.538443807747,67.381085656356,4.8384129001189,0.0286,0.0442,0.013,161.002622053373,25.2088823817459,5.03693215758342,0.0366,0.0484,0.0248,158.982545536794,63.4624126719412,4.95129404882014,0.0206,0.0288,0.0124,82.5536950786019,42.3084048625776,5.06635316878127,0.0292,0.0468,0.0116
